,cm_wtB1__cm,cm_wtB2__cm,cm_wtB3__cm,hw__cm_wtB1,hw__cm_wtB2,hw__cm_wtB3,hw__el_wtB,el_dem__eldem,Exc_el_p2h__elp2h,el_wtB__elp2h,transf_p2h_dem__elp2h,Exc_el_pv2__elpv2,transf_pv2_dem__elpv2,Exc_el_red__elred,transf_red_dem__elred,hw_dem__hw,elp2h__pv,elpv2__pv_aux,elred__red,cm__rgas,eldem__transf_p2h_dem,eldem__transf_pv2_dem,eldem__transf_red_dem
2021-10-18 10:00:00,0.0,0.70858728,0.0,0.0,0.60229919,0.0,4.3505422,6.31675,0.0,4.394487,0.0,0.0,4.394487,18.013931,1.9860685,4.952841355424559,4.3944870390653525,4.3944870390653525,20.0,0.70858728,0.0,4.3505422,1.9662078
2021-10-18 11:00:00,0.0,0.0033427711,0.0,0.0,0.0028413554,0.0,4.95,5.9075,0.0,5.0,0.0,0.0,5.0,19.032828,0.96717172,4.952841355424559,5.0,5.0,20.0,0.0033427711,0.0,4.95,0.9575
2021-10-18 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.6696132,5.17925,0.051653367,4.716781,0.23156566,0.0,5.0,20.0,0.0,4.669613167148309,5.0,5.0,20.0,0.0,0.22925,4.95,0.0
2021-10-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.5527511,5.24925,0.098988781,4.5987385,0.30227273,0.0,5.0,20.0,0.0,4.552751106657325,5.0,5.0,20.0,0.0,0.29925,4.95,0.0
2021-10-18 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.6866556,5.07775,0.043012526,4.7339955,0.17601619,0.0,4.9530242,20.0,0.0,4.686655550970776,4.95302421808446,4.95302421808446,20.0,0.0,0.17425602,4.903494,0.0
2021-10-18 15:00:00,0.12639148,0.0,0.0,0.10743276,0.0,0.0,4.2010442,5.2615,0.0,4.243479,0.0,0.0,4.243479,18.928833,1.0711675,4.308476938547256,4.243478966370533,4.243478966370533,20.0,0.12639148,0.0,4.2010442,1.0604558
2021-10-18 16:00:00,0.0,1.2319718,0.0,0.0,1.047176,0.0,3.2402008,5.45,0.0,3.2729301,0.0,0.0,3.2729301,17.76788,2.2321204,4.287376844289157,3.2729301042554053,3.2729301042554053,20.0,1.2319718,0.0,3.2402008,2.2097992
2021-10-18 17:00:00,2.8222695,0.0,0.0,2.3989291,0.0,0.0,1.8884478,5.13275,0.0,1.907523,0.0,0.0,1.907523,16.722927,3.2770729,4.287376844289157,1.907523021378443,1.907523021378443,20.0,2.8222695,0.0,1.8884478,3.2443022
2021-10-18 18:00:00,0.0,0.0,4.4744057,0.0,0.0,3.8032449,0.41433936,4.8115,0.0,0.4185246,0.0,0.0,0.4185246,15.558424,4.4415764,4.217584224829947,0.4185246034643625,0.4185246034643625,20.0,4.4744057,0.0,0.41433936,4.3971606
2021-10-18 19:00:00,4.0987649,0.0,0.0,3.4839502,0.0,0.0,0.0,4.83575,0.0,0.0,0.0,0.0,0.0,15.115404,4.884596,3.4839501784122318,0.0,0.0,20.0,4.0987649,0.0,0.0,4.83575
2021-10-18 20:00:00,0.0,4.2572543,0.0,0.0,3.6186662,0.0,0.0,4.96125,0.0,0.0,0.0,0.0,0.0,14.988636,5.0113636,3.618666164809407,0.0,0.0,20.0,4.2572543,0.0,0.0,4.96125
2021-10-18 21:00:00,0.0,4.0042441,0.0,0.0,3.4036075,0.0,0.0,5.483,0.0,0.0,0.0,0.0,0.0,14.461616,5.5383838,3.403607511821137,0.0,0.0,20.0,4.0042441,0.0,0.0,5.483
2021-10-18 22:00:00,0.0,4.2295664,0.0,0.0,3.5951314,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,13.575758,6.4242424,3.595131444294465,0.0,0.0,20.0,4.2295664,0.0,0.0,6.36
2021-10-18 23:00:00,0.0,0.0,4.2295664,0.0,0.0,3.5951314,0.0,7.08675,0.0,0.0,0.0,0.0,0.0,12.841667,7.1583333,3.595131444294465,0.0,0.0,20.0,4.2295664,0.0,0.0,7.08675
2021-10-19 00:00:00,4.9236736,0.0,0.0,4.1851225,0.0,0.0,0.0,7.267,0.0,0.0,0.0,0.0,0.0,12.659596,7.340404,4.185122541360019,0.0,0.0,20.0,4.9236736,0.0,0.0,7.267
2021-10-19 01:00:00,0.0,6.4617845,0.0,0.0,5.4925168,0.0,0.0,7.45575,0.0,0.0,0.0,0.0,0.0,12.468939,7.5310606,5.492516843112103,0.0,0.0,20.0,6.4617845,0.0,0.0,7.45575
2021-10-19 02:00:00,0.0,6.2460098,0.0,0.0,5.3091083,0.0,0.0,7.50925,0.0,0.0,0.0,0.0,0.0,12.414899,7.585101,5.309108331506257,0.0,0.0,20.0,6.2460098,0.0,0.0,7.50925
2021-10-19 03:00:00,0.0,6.3634447,0.0,0.0,5.408928,0.0,0.0,7.40575,0.0,0.0,0.0,0.0,0.0,12.519444,7.4805556,5.408928008178552,0.0,0.0,20.0,6.3634447,0.0,0.0,7.40575
2021-10-19 04:00:00,0.0,6.245055,0.0,0.0,5.3082968,0.0,0.0,7.50975,0.0,0.0,0.0,0.0,0.0,12.414394,7.5856061,5.308296789416864,0.0,0.0,20.0,6.245055,0.0,0.0,7.50975
2021-10-19 05:00:00,0.0,6.245055,0.0,0.0,5.3082968,0.0,0.0,7.38875,0.0,0.0,0.0,0.0,0.0,12.536616,7.4633838,5.308296789416864,0.0,0.0,20.0,6.245055,0.0,0.0,7.38875
2021-10-19 06:00:00,0.0,6.5973598,0.0,0.0,5.6077558,0.0,0.0,7.35425,0.0,0.0,0.0,0.0,0.0,12.571465,7.4285354,5.6077558194318575,0.0,0.0,20.0,6.5973598,0.0,0.0,7.35425
2021-10-19 07:00:00,5.8278073,0.0,0.0,4.9536362,0.0,0.0,0.54131526,7.4455,0.0,0.54678309,0.0,0.0,0.54678309,13.026076,6.973924,5.494951469372725,0.5467830919638149,0.5467830919638149,20.0,5.8278073,0.0,0.54131526,6.9041847
2021-10-19 08:00:00,0.0,3.8303261,0.0,0.0,3.2557772,0.0,2.1141968,7.295,0.0,2.1355523,0.0,0.0,2.1355523,14.766865,5.2331346,5.369973988012371,2.1355523102511054,2.1355523102511054,20.0,3.8303261,0.0,2.1141968,5.1808032
2021-10-19 09:00:00,0.0,0.0,2.4890654,0.0,0.0,2.1157056,3.3548996,7.0875,0.0,3.3887875,0.0,0.0,3.3887875,16.229697,3.7703034,5.470605206768391,3.388787473124823,3.388787473124823,20.0,2.4890654,0.0,3.3548996,3.7326004
2021-10-19 10:00:00,0.0,0.0,1.1748924,0.0,0.0,0.99865855,4.2666265,6.752,0.0,4.3097237,0.0,0.0,4.3097237,17.489522,2.5104783,5.265285058822611,4.309723743458684,4.309723743458684,20.0,1.1748924,0.0,4.2666265,2.4853735
2021-10-19 11:00:00,0.39211424,0.0,0.0,0.33329711,0.0,0.0,4.931988,6.88725,0.0,4.981806,0.0,0.0,4.981806,18.024988,1.9750122,5.265285058822611,4.981806011926494,4.981806011926494,20.0,0.39211424,0.0,4.931988,1.955262
2021-10-19 12:00:00,0.66212399,0.0,0.0,0.5628054,0.0,0.0,4.95,7.2335,0.0,5.0,0.0,0.0,5.0,17.693434,2.3065657,5.512805395280807,5.0,5.0,20.0,0.66212399,0.0,4.95,2.2835
2021-10-19 13:00:00,0.24298638,0.0,0.0,0.20653842,0.0,0.0,4.95,7.1835,0.0,5.0,0.0,0.0,5.0,17.743939,2.2560606,5.15653841919722,5.0,5.0,20.0,0.24298638,0.0,4.95,2.2335
2021-10-19 14:00:00,1.7969253,0.0,0.0,1.5273865,0.0,0.0,3.4554819,7.05175,0.0,3.4903858,0.0,0.0,3.4903858,16.367406,3.632594,4.982868412635753,3.4903857855665086,3.4903857855665086,20.0,1.7969253,0.0,3.4554819,3.5962681
2021-10-19 15:00:00,0.0,3.0063405,0.0,0.0,2.5553894,0.0,2.5889759,7.029,0.0,2.6151272,0.0,0.0,2.6151272,15.515127,4.4848728,5.144365287894107,2.615127175368139,2.615127175368139,20.0,3.0063405,0.0,2.5889759,4.4400241
2021-10-19 16:00:00,0.0,4.3476416,0.0,0.0,3.6954953,0.0,1.5024317,6.9745,0.0,1.5176078,0.0,0.0,1.5176078,14.472658,5.5273417,5.197927065624023,1.5176078049572028,1.5176078049572028,20.0,4.3476416,0.0,1.5024317,5.4720683
2021-10-19 17:00:00,0.0,0.0,5.1997276,0.0,0.0,4.4197684,0.77815863,7.388,0.0,0.78601882,0.0,0.0,0.78601882,13.323393,6.6766074,5.197927065624023,0.7860188227658108,0.7860188227658108,20.0,5.1997276,0.0,0.77815863,6.6098414
2021-10-19 18:00:00,5.7545619,0.0,0.0,4.8913776,0.0,0.0,0.2537992,7.18125,0.0,0.25636283,0.0,0.0,0.25636283,13.002575,6.9974251,5.145176829983501,0.25636282503752383,0.25636282503752383,20.0,5.7545619,0.0,0.2537992,6.9274508
2021-10-19 19:00:00,0.0,5.8297364,0.0,0.0,4.955276,0.0,0.0,7.23525,0.0,0.0,0.0,0.0,0.0,12.691667,7.3083333,4.955275981683291,0.0,0.0,20.0,5.8297364,0.0,0.0,7.23525
2021-10-19 20:00:00,0.0,2.7143696,0.0,0.0,2.3072142,0.0,0.0,7.474,0.0,0.0,0.0,0.0,0.0,12.450505,7.5494949,2.3072141526254715,0.0,0.0,20.0,2.7143696,0.0,0.0,7.474
2021-10-19 21:00:00,0.0,1.3891691,0.0,0.0,1.1807937,0.0,0.0,6.526,0.0,0.0,0.0,0.0,0.0,13.408081,6.5919192,1.1807937362186112,0.0,0.0,20.0,1.3891691,0.0,0.0,6.526
2021-10-19 22:00:00,4.2333854,0.0,0.0,3.5983776,0.0,0.0,0.0,5.8535,0.0,0.0,0.0,0.0,0.0,14.087374,5.9126263,3.5983776126407023,0.0,0.0,20.0,4.2333854,0.0,0.0,5.8535
2021-10-19 23:00:00,0.0,0.0,4.2333854,0.0,0.0,3.5983776,0.0,7.125,0.0,0.0,0.0,0.0,0.0,12.80303,7.1969697,3.5983776126407023,0.0,0.0,20.0,4.2333854,0.0,0.0,7.125
2021-10-20 00:00:00,5.3256256,0.0,0.0,4.5267818,0.0,0.0,0.0,7.148,0.0,0.0,0.0,0.0,0.0,12.779798,7.220202,4.526781759881761,0.0,0.0,20.0,5.3256256,0.0,0.0,7.148
2021-10-20 01:00:00,5.6301926,0.0,0.0,4.7856637,0.0,0.0,0.0,7.245,0.0,0.0,0.0,0.0,0.0,12.681818,7.3181818,4.785663685553677,0.0,0.0,20.0,5.6301926,0.0,0.0,7.245
2021-10-20 02:00:00,6.1266654,0.0,0.0,5.2076656,0.0,0.0,0.0,7.32875,0.0,0.0,0.0,0.0,0.0,12.597222,7.4027778,5.2076655706627335,0.0,0.0,20.0,6.1266654,0.0,0.0,7.32875
2021-10-20 03:00:00,5.8727004,0.0,0.0,4.9917954,0.0,0.0,0.0,7.34025,0.0,0.0,0.0,0.0,0.0,12.585606,7.4143939,4.99179537558885,0.0,0.0,20.0,5.8727004,0.0,0.0,7.34025
2021-10-20 04:00:00,0.0,6.5353007,0.0,0.0,5.5550056,0.0,0.0,7.47325,0.0,0.0,0.0,0.0,0.0,12.451263,7.5487374,5.555005583791335,0.0,0.0,20.0,6.5353007,0.0,0.0,7.47325
2021-10-20 05:00:00,0.0,6.5353007,0.0,0.0,5.5550056,0.0,0.0,7.35975,0.0,0.0,0.0,0.0,0.0,12.565909,7.4340909,5.555005583791335,0.0,0.0,20.0,6.5353007,0.0,0.0,7.35975
2021-10-20 06:00:00,0.0,6.5228889,0.0,0.0,5.5444555,0.0,0.0,7.58975,0.0,0.0,0.0,0.0,0.0,12.333586,7.6664141,5.544455536663231,0.0,0.0,20.0,6.5228889,0.0,0.0,7.58975
2021-10-20 07:00:00,0.0,6.2901176,0.0,0.0,5.3466,0.0,0.27982129,7.70225,0.0,0.28264776,0.0,0.0,0.28264776,12.502597,7.4974027,5.626421287425553,0.2826477627682447,0.2826477627682447,20.0,6.2901176,0.0,0.27982129,7.4224287
2021-10-20 08:00:00,0.0,5.3038602,0.0,0.0,4.5082811,0.0,0.87792369,7.229,0.0,0.88679161,0.0,0.0,0.88679161,13.584771,6.4152286,5.386204829749224,0.8867916108879965,0.8867916108879965,20.0,5.3038602,0.0,0.87792369,6.3510763
2021-10-20 09:00:00,4.1284231,0.0,0.0,3.5091596,0.0,0.0,1.7041867,7.02825,0.0,1.7214008,0.0,0.0,1.7214008,14.622158,5.3778417,5.213346365267703,1.7214007545332843,1.7214007545332843,20.0,4.1284231,0.0,1.7041867,5.3240633
2021-10-20 10:00:00,0.0,0.0,3.1210453,0.0,0.0,2.6528885,2.6919277,7.0455,0.0,2.7191189,0.0,0.0,2.7191189,15.602452,4.3975478,5.3448161833262,2.7191188998417912,2.7191188998417912,20.0,3.1210453,0.0,2.6919277,4.3535723
2021-10-20 11:00:00,2.2287703,0.0,0.0,1.8944547,0.0,0.0,3.4503614,6.9535,0.0,3.4852136,0.0,0.0,3.4852136,16.461476,3.5385238,5.3448161833262,3.485213581599124,3.485213581599124,20.0,2.2287703,0.0,3.4503614,3.5031386
2021-10-20 12:00:00,0.0,0.0,1.2935232,0.0,0.0,1.0994947,4.0692169,7.14025,0.0,4.1103201,0.0,0.0,4.1103201,16.897946,3.1020537,5.168711550496554,4.110320068151394,4.110320068151394,20.0,1.2935232,0.0,4.0692169,3.0710331
2021-10-20 13:00:00,0.0,1.5976956,0.0,0.0,1.3580412,0.0,3.9762249,7.06225,0.0,4.0163888,0.0,0.0,4.0163888,16.882803,3.1171971,5.334266136196208,4.016388787473125,4.016388787473125,20.0,1.5976956,0.0,3.9762249,3.0860251
2021-10-20 14:00:00,0.0,0.0,3.7071375,0.0,0.0,3.1510669,2.3958233,7.20425,0.0,2.4200235,0.0,0.0,2.4200235,15.143003,4.8569967,5.546890162923853,2.4200235284572633,2.4200235284572633,20.0,3.7071375,0.0,2.3958233,4.8084267
2021-10-20 15:00:00,0.0,0.0,4.4259109,0.0,0.0,3.7620243,1.5478956,7.04125,0.0,1.5635309,0.0,0.0,1.5635309,14.451157,5.5488428,5.309919873595651,1.5635308912417345,1.5635308912417345,20.0,4.4259109,0.0,1.5478956,5.4933544
2021-10-20 16:00:00,0.0,3.8283093,0.0,0.0,3.2540629,0.0,1.7060823,6.8505,0.0,1.7233155,0.0,0.0,1.7233155,14.803619,5.1963815,4.960145234204537,1.7233154841588578,1.7233154841588578,20.0,3.8283093,0.0,1.7060823,5.1444177
2021-10-20 17:00:00,0.0,0.0,5.1990629,0.0,0.0,4.4192035,0.54094177,6.2875,0.0,0.54640583,0.0,0.0,0.54640583,14.195396,5.8046043,4.960145234204537,0.5464058253214881,0.5464058253214881,20.0,5.1990629,0.0,0.54094177,5.7465582
2021-10-20 18:00:00,0.0,5.5664461,0.0,0.0,4.7314792,0.0,0.41694378,6.433,0.0,0.42115533,0.0,0.0,0.42115533,13.923176,6.0768245,5.148422998329738,0.4211553283842441,0.4211553283842441,20.0,5.5664461,0.0,0.41694378,6.0160562
2021-10-20 19:00:00,5.8402388,0.0,0.0,4.9642029,0.0,0.0,0.0,6.62425,0.0,0.0,0.0,0.0,0.0,13.308838,6.6911616,4.964202944640167,0.0,0.0,20.0,5.8402388,0.0,0.0,6.62425
2021-10-20 20:00:00,6.1362129,0.0,0.0,5.215781,0.0,0.0,0.0,6.753,0.0,0.0,0.0,0.0,0.0,13.178788,6.8212121,5.215780991528326,0.0,0.0,20.0,6.1362129,0.0,0.0,6.753
2021-10-20 21:00:00,5.9987282,0.0,0.0,5.0989189,0.0,0.0,0.0,6.54925,0.0,0.0,0.0,0.0,0.0,13.384596,6.615404,5.098918931039233,0.0,0.0,20.0,5.9987282,0.0,0.0,6.54925
2021-10-20 22:00:00,5.4478343,0.0,0.0,4.6306591,0.0,0.0,0.0,7.116,0.0,0.0,0.0,0.0,0.0,12.812121,7.1878788,4.630659146985907,0.0,0.0,20.0,5.4478343,0.0,0.0,7.116
2021-10-20 23:00:00,0.0,5.4478343,0.0,0.0,4.6306591,0.0,0.0,7.4275,0.0,0.0,0.0,0.0,0.0,12.497475,7.5025253,4.630659146985907,0.0,0.0,20.0,5.4478343,0.0,0.0,7.4275
2021-10-21 00:00:00,5.8010938,0.0,0.0,4.9309297,0.0,0.0,0.0,7.49875,0.0,0.0,0.0,0.0,0.0,12.425505,7.5744949,4.930929719080846,0.0,0.0,20.0,5.8010938,0.0,0.0,7.49875
2021-10-21 01:00:00,0.0,6.0302351,0.0,0.0,5.1256998,0.0,0.0,7.364,0.0,0.0,0.0,0.0,0.0,12.561616,7.4383838,5.125699819902301,0.0,0.0,20.0,6.0302351,0.0,0.0,7.364
2021-10-21 02:00:00,5.886067,0.0,0.0,5.003157,0.0,0.0,0.0,7.03775,0.0,0.0,0.0,0.0,0.0,12.891162,7.1088384,5.003156964802569,0.0,0.0,20.0,5.886067,0.0,0.0,7.03775
2021-10-21 03:00:00,0.0,5.7829534,0.0,0.0,4.9155104,0.0,0.0,7.203,0.0,0.0,0.0,0.0,0.0,12.724242,7.2757576,4.915510419433386,0.0,0.0,20.0,5.7829534,0.0,0.0,7.203
2021-10-21 04:00:00,0.0,0.0,5.4010513,0.0,0.0,4.5908936,0.0,7.3165,0.0,0.0,0.0,0.0,0.0,12.609596,7.390404,4.590893584734112,0.0,0.0,20.0,5.4010513,0.0,0.0,7.3165
2021-10-21 05:00:00,0.0,5.4010513,0.0,0.0,4.5908936,0.0,0.0,7.15725,0.0,0.0,0.0,0.0,0.0,12.770455,7.2295455,4.590893584734112,0.0,0.0,20.0,5.4010513,0.0,0.0,7.15725
2021-10-21 06:00:00,0.0,4.562776,0.0,0.0,3.8783596,0.0,0.0,6.68925,0.0,0.0,0.0,0.0,0.0,13.243182,6.7568182,3.878359632570716,0.0,0.0,20.0,4.562776,0.0,0.0,6.68925
2021-10-21 07:00:00,0.0,4.1731722,0.0,0.0,3.5471964,0.0,0.55433735,6.8005,0.0,0.55993672,0.0,0.0,0.55993672,13.690745,6.3092552,4.101533706424577,0.5599367165632226,0.5599367165632226,20.0,4.1731722,0.0,0.55433735,6.2461627
2021-10-21 08:00:00,1.6365478,0.0,0.0,1.3910656,0.0,0.0,2.1229116,6.4465,0.0,2.1443552,0.0,0.0,2.1443552,15.632739,4.367261,3.5139772356196466,2.1443551985720664,2.1443551985720664,20.0,1.6365478,0.0,2.1229116,4.3235884
2021-10-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.1455371,6.48625,0.0,3.1773102,0.33039737,0.0,3.5077076,17.286337,2.7136627,3.145537128236726,3.5077075980690435,3.5077075980690435,20.0,0.0,0.32709339,3.4726305,2.6865261
2021-10-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.6553657,6.114,0.14635487,2.6821876,1.6736076,0.0,4.50215,20.0,0.0,2.6553657078396884,4.502150014198207,4.502150014198207,20.0,0.0,1.6568715,4.4571285,0.0
2021-10-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.6553657,6.20775,1.0473579,2.6821876,1.2704545,0.0,5.0,20.0,0.0,2.6553657078396884,5.0,5.0,20.0,0.0,1.25775,4.95,0.0
2021-10-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.2674486,5.999833333333333,1.6492102,2.2903521,1.0604377,0.0,5.0,20.0,0.0,2.267448590375566,5.0,5.0,20.0,0.0,1.0498333,4.95,0.0
2021-10-21 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0458976,5.61325,2.2634873,2.0665632,0.66994949,0.0,5.0,20.0,0.0,2.045897600691044,5.0,5.0,20.0,0.0,0.66325,4.95,0.0
2021-10-21 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.9274125,5.8465,2.1475632,1.9468813,0.90555556,0.0,5.0,20.0,0.0,1.927412456026942,5.0,5.0,20.0,0.0,0.8965,4.95,0.0
2021-10-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.4258794,5.721,1.4936798,1.4402823,1.4224129,0.0,4.356375,20.0,0.0,1.4258794464161857,4.3563749949292125,4.3563749949292125,20.0,0.0,1.4081888,4.3128112,0.0
2021-10-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0777279,5.4195,0.082634599,1.088614,2.1514969,0.0,3.3227455,20.0,0.0,1.0777278912019694,3.322745527564805,3.322745527564805,20.0,0.0,2.1299819,3.2895181,0.0
2021-10-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27525,0.0,0.0,1.9311691,0.0,1.9311691,18.533803,1.4661971,0.0,1.931169120928157,1.931169120928157,20.0,0.0,1.9118574,1.9118574,1.4515351
2021-10-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.31325525,4.41625,0.0,0.31641944,0.10450872,0.0,0.42092816,16.064578,3.9354217,0.3132552454836662,0.42092815707273545,0.42092815707273545,20.0,0.0,0.10346363,0.41671888,3.8960675
2021-10-21 19:00:00,0.0,0.69697144,0.0,0.0,0.59242572,0.0,0.0,4.126,0.0,0.0,0.0,0.0,0.0,15.832323,4.1676768,0.5924257233280655,0.0,0.0,20.0,0.69697144,0.0,0.0,4.126
2021-10-21 20:00:00,0.4153186,0.0,0.0,0.35302081,0.0,0.0,0.0,4.2735,0.0,0.0,0.0,0.0,0.0,15.683333,4.3166667,0.3530208077335715,0.0,0.0,20.0,0.4153186,0.0,0.0,4.2735
2021-10-21 21:00:00,0.0,0.0,0.44014224,0.0,0.0,0.3741209,0.0,3.75025,0.0,0.0,0.0,0.0,0.0,16.211869,3.7881313,0.3741209019916696,0.0,0.0,20.0,0.44014224,0.0,0.0,3.75025
2021-10-21 22:00:00,0.0,0.57762701,0.0,0.0,0.49098296,0.0,0.0,3.47425,0.0,0.0,0.0,0.0,0.0,16.490657,3.5093434,0.4909829624845422,0.0,0.0,20.0,0.57762701,0.0,0.0,3.47425
2021-10-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39525,0.0,0.0,0.0,0.0,0.0,16.570455,3.4295455,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.39525
2021-10-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985,0.0,0.0,0.0,0.0,0.0,16.984848,3.0151515,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.985
2021-10-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86575,0.0,0.0,0.0,0.0,0.0,17.105303,2.894697,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.86575
2021-10-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89025,0.0,0.0,0.0,0.0,0.0,17.080556,2.9194444,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.89025
2021-10-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,16.989899,3.010101,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.98
2021-10-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7765,0.0,0.0,0.0,0.0,0.0,17.195455,2.8045455,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.7765
2021-10-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58075,0.0,0.0,0.0,0.0,0.0,18.403283,1.5967172,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.58075
2021-10-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1405,0.0,0.0,0.0,0.0,0.0,18.84798,1.1520202,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.1405
2021-10-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13675,0.0,0.0,0.57060363,0.0,0.57060363,19.992975,0.00702507,0.0,0.570603626627723,0.570603626627723,20.0,0.0,0.56489759,0.56489759,0.0069548193
2021-10-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22025,2.1376415,0.0,0.0,0.90506572,1.2325758,20.0,0.0,0.0,2.1376414749908728,2.1376414749908728,20.0,0.0,0.0,1.22025,0.0
2021-10-22 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182,3.4658432,0.0,0.0,2.2719038,1.1939394,20.0,0.0,0.0,3.4658431706624477,3.4658431706624477,20.0,0.0,0.0,1.182,0.0
2021-10-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19575,4.4320109,0.0,0.0,3.2241826,1.2078283,20.0,0.0,0.0,4.432010871769908,4.432010871769908,20.0,0.0,0.0,1.19575,0.0
2021-10-22 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178,5.0,0.0,0.0,3.810101,1.189899,20.0,0.0,0.0,5.0,5.0,20.0,0.0,0.0,1.178,0.0
2021-10-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16575,5.0,0.0,0.0,3.8224747,1.1775253,20.0,0.0,0.0,5.0,5.0,20.0,0.0,0.0,1.16575,0.0
2021-10-22 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98025,5.0,0.0,0.0,4.0098485,0.99015152,20.0,0.0,0.0,5.0,5.0,20.0,0.0,0.0,0.98025,0.0
2021-10-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49225,5.0,0.0,0.0,4.5027778,0.49722222,20.0,0.0,0.0,5.0,5.0,20.0,0.0,0.0,0.49225,0.0
2021-10-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48975,4.3346517,0.0,0.0,3.8399548,0.49469697,20.0,0.0,0.0,4.334651738266197,4.334651738266197,20.0,0.0,0.0,0.48975,0.0
2021-10-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47125,3.333881,0.0,0.0,2.8578709,0.4760101,20.0,0.0,0.0,3.333880978459292,3.333880978459292,20.0,0.0,0.0,0.47125,0.0
2021-10-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44825,1.9425825,0.0,0.0,1.4898047,0.45277778,20.0,0.0,0.0,1.942582451016186,1.942582451016186,20.0,0.0,0.0,0.44825,0.0
2021-10-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45775,0.39071539,0.0,0.035829175,0.0,0.42654456,20.0,0.0,0.0,0.42654456208673075,0.42654456208673075,20.0,0.0,0.035470884,0.42227912,0.0
2021-10-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44025,0.0,0.0,0.0,0.0,0.0,19.555303,0.44469697,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.44025
2021-10-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5065,0.0,0.0,0.0,0.0,0.0,19.488384,0.51161616,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.5065
2021-10-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,19.424242,0.57575758,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.57
2021-10-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9275,0.0,0.0,0.0,0.0,0.0,19.063131,0.93686869,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.9275
2021-10-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28575,0.0,0.0,0.0,0.0,0.0,18.701263,1.2987374,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.28575
2021-10-23 00:00:00,0.0,0.0,1.8035329,0.0,0.0,1.533003,0.0,2.08725,0.0,0.0,0.0,0.0,0.0,17.891667,2.1083333,1.533003001866568,0.0,0.0,20.0,1.8035329,0.0,0.0,2.08725
